Q0065	AI4	0	2.0556692703	1.70982198566	2.32277979434	3.98538905359994e-08	0.00011306548745063
YEL013W	VAC8	0	1.2936692703	1.37382198566	1.19177979434	4.35269467984317e-08	0.000123485948067151
YHR214W-A	YHR214W-A	0	2.0656692703	1.78182198566	2.29077979434	5.01550972634368e-08	0.00014229001093637
YBL005W-A	YBL005W-A	0	2.7436692703	1.58282198566	2.98177979434	5.82844037757231e-08	0.000165352853511726
YDR353W	TRR1	0	1.3726692703	1.46982198566	1.37477979434	7.6198366397369e-08	0.000216174765469336
YLR023C	IZH3	0	2.3626692703	2.14782198566	2.40977979434	8.34018557041713e-08	0.000236611064632734
Q0070	AI5_ALPHA	0	1.3316692703	1.53982198566	1.46677979434	8.3864180554995e-08	0.000237922680234521
YPR114W	YPR114W	0	0.9486692703	1.09782198566	1.10777979434	8.75628386660374e-08	0.000248415773295548
YEL074W	YEL074W	0	1.2326692703	1.02082198566	1.26777979434	1.060527054173e-07	0.000300871525268881
YPR024W	YME1	0	1.7776692703	2.06882198566	1.75177979434	1.21952426492709e-07	0.000345979033959815
YNR055C	HOL1	0	0.7156692703	0.601821985655	0.689779794337	1.22648428596975e-07	0.000347953591929619
YJR121W	ATP2	0	0.9716692703	1.72582198566	1.59077979434	1.24466334734506e-07	0.000353110991641793
YNL189W	SRP1	0	0.7226692703	0.758821985655	0.867779794337	1.54154736230593e-07	0.000437336986686193
YDR533C	HSP31	0	5.1486692703	5.65082198566	5.57477979434	1.60972403536941e-07	0.000456678708834301
YPR168W	NUT2	0	2.0266692703	1.80282198566	2.24577979434	1.64108513158665e-07	0.000465575851831132
YJR044C	VPS55	0	1.6096692703	1.75682198566	1.73377979434	2.22195799074909e-07	0.000630369481975516
YKL054C	DEF1	0	1.2516692703	1.47782198566	1.50477979434	2.80256592042642e-07	0.000795087951624975
YMR140W	SIP5	0	3.5036692703	3.30682198566	3.52177979434	2.90599627756366e-07	0.00082443114394481
YCR024C-A	PMP1	0	1.1086692703	0.912821985655	0.896779794337	3.06014589179115e-07	0.00086816338950115
YGR044C	RME1	0	1.0406692703	1.06082198566	1.23977979434	3.24218540712864e-07	0.000919808000002394
YEL017C-A	PMP2	0	1.1066692703	0.878821985655	0.807779794337	3.32357008161063e-07	0.000942896832152936
YOL139C	CDC33	0	-0.8283307297	-0.912178014345	-1.01522020566	3.45025120778066e-07	0.000978836267647374
YCR028C	FEN2	0	1.1826692703	1.10582198566	1.21577979434	3.84695978661019e-07	0.00109138249146131
Q0080	ATP8	0	1.5996692703	0.972821985655	1.54277979434	4.02666407448084e-07	0.00114236459793021
YBR192W	RIM2	0	0.7126692703	1.06482198566	0.703779794337	4.1613662319455e-07	0.00118057960000294
YOR228C	YOR228C	0	0.9556692703	1.23682198566	0.899779794337	4.84694457337941e-07	0.00137507817546774
YLR192C	HCR1	0	1.1536692703	1.13682198566	1.27577979434	5.33451646353101e-07	0.00151340232070375
YNL254C	RTC4	0	1.3166692703	1.39282198566	1.47177979434	5.6119425864955e-07	0.00159210811178877
YDR543C	YDR543C	0	1.3956692703	0.995821985655	1.48277979434	5.69699370679105e-07	0.00161623711461662
YKL033W-A	YKL033W-A	0	3.0706692703	2.67482198566	2.67277979434	5.7063890692363e-07	0.00161890257894234
YDL142C	CRD1	0	0.6436692703	0.683821985655	0.721779794337	5.76394369340677e-07	0.0016352308258195
YMR135C	GID8	0	1.0816692703	1.01382198566	1.10177979434	5.83566550948846e-07	0.00165557830504188
YFL068W	YFL068W	0	1.5556692703	1.21882198566	1.59977979434	6.57817506945475e-07	0.00186622826720431
YEL038W	UTR4	0	0.7046692703	0.816821985655	0.834779794337	6.88287829872573e-07	0.00195267257334849
YOR226C	ISU2	0	1.6236692703	1.99982198566	1.65177979434	7.36148184152657e-07	0.00208845239844109
YMR043W	MCM1	0	1.7576692703	2.08082198566	2.02577979434	7.66755109543378e-07	0.00217528424577456
YDL004W	ATP16	0	0.8276692703	1.28582198566	1.18277979434	8.62819391063661e-07	0.00244781861244761
YML048W	GSF2	0	0.8546692703	1.00582198566	0.847779794337	8.83141441992426e-07	0.00250547227093251
YGR038W	ORM1	0	0.7096692703	0.584821985655	0.688779794337	8.83331408835318e-07	0.0025060112068658
YER120W	SCS2	0	-0.7173307297	-0.461178014345	-0.894220205663	9.1397376501269e-07	0.002592943571341
YMR183C	SSO2	0	1.1896692703	1.14582198566	1.02777979434	9.331292434322e-07	0.00264728766361715
YOR039W	CKB2	0	0.7836692703	0.951821985655	0.966779794337	9.38772521272207e-07	0.00266329764284925
YMR079W	SEC14	0	0.7376692703	0.879821985655	0.799779794337	9.51858934842223e-07	0.00270042379814739
YBL111C	YBL111C	0	1.2396692703	0.578821985655	1.48877979434	9.63637427395932e-07	0.00273383938152226
YNL241C	ZWF1	0	1.7776692703	2.01882198566	2.01177979434	9.68393556530257e-07	0.00274733251987634
YLR397C	AFG2	0	0.5186692703	0.524821985655	0.544779794337	9.74679146310728e-07	0.00276516473808354
YDL046W	NPC2	0	0.8836692703	1.18382198566	1.09577979434	1.02121980114343e-06	0.00289720057584392
YBL014C	RRN6	0	0.8186692703	0.949821985655	1.13477979434	1.07328305078765e-06	0.00304490401508457
YCR004C	YCP4	0	1.1396692703	1.31182198566	1.40377979434	1.08308565748994e-06	0.00307271401029895
YBR153W	RIB7	0	0.7976692703	1.07082198566	0.722779794337	1.08417884624172e-06	0.00307581538678777
YDR432W	NPL3	0	0.9596692703	0.790821985655	1.00977979434	1.10354485135728e-06	0.00313075674330061
YFR011C	AIM13	0	1.0066692703	1.25282198566	1.17677979434	1.13745476746178e-06	0.00322695917528907
YGR141W	VPS62	0	1.1366692703	1.21982198566	1.12577979434	1.13916494017344e-06	0.00323181093527204
YHR155W	YSP1	0	1.0516692703	1.08182198566	1.25877979434	1.22649854199735e-06	0.00347957636364648
YML017W	PSP2	0	1.5886692703	0.916821985655	2.03477979434	1.23387730576276e-06	0.00350050991644895
YGR285C	ZUO1	0	-1.0283307297	-0.500178014345	-1.00522020566	1.44058279990652e-06	0.0040869334033348
YJL076W	NET1	0	0.7466692703	0.584821985655	0.701779794337	1.47293009078579e-06	0.0041787026675593
YFL010C	WWM1	0	1.8166692703	1.50182198566	1.59177979434	1.47678170365392e-06	0.00418962969326618
YOL004W	SIN3	0	0.8366692703	1.04482198566	1.31677979434	1.56377280700745e-06	0.00443642345348013
YDR316W-B	YDR316W-B	0	0.8636692703	0.956821985655	0.967779794337	1.60964017400815e-06	0.00456654917366113
YNL198C	YNL198C	0	1.6816692703	1.72382198566	1.76677979434	1.64175761951622e-06	0.00465766636656751
YKL095W	YJU2	0	1.6886692703	1.62082198566	1.96677979434	1.73467399174993e-06	0.00492127011459456
YIL125W	KGD1	0	1.3146692703	1.61282198566	1.45177979434	1.76911732905391e-06	0.00501898586252595
YPL101W	ELP4	0	0.7196692703	0.606821985655	0.755779794337	1.84605433196971e-06	0.00523725613979807
YDR062W	LCB2	0	0.5756692703	0.862821985655	0.875779794337	1.94280879813257e-06	0.00551174856030211
YHR032W	YHR032W	0	1.6166692703	1.73382198566	1.75077979434	2.02888131989316e-06	0.0057559363045369
YNL134C	YNL134C	0	3.0026692703	2.96782198566	3.14277979434	2.06660069265087e-06	0.00586294616505051
YFL067W	YFL067W	0	1.4146692703	1.19182198566	1.03277979434	2.06932576507213e-06	0.00587067719550965
YDR225W	HTA1	0	-2.5633307297	-2.39517801434	-2.79522020566	2.21786586940259e-06	0.00629208547149516
YML131W	YML131W	0	3.7896692703	4.18182198566	4.12777979434	2.24387419463675e-06	0.00636587109018447
YJR062C	NTA1	0	1.3076692703	1.35082198566	1.50377979434	2.31641658411357e-06	0.00657167384913019
YBL006C	LDB7	0	1.3656692703	1.10982198566	1.65477979434	2.33374648155554e-06	0.00662083876817307
YPR097W	YPR097W	0	0.6136692703	0.601821985655	0.762779794337	2.79514228650156e-06	0.00792981866680493
YBR065C	ECM2	0	2.3916692703	2.14882198566	2.65177979434	2.92222927821529e-06	0.00829036446229679
YKL044W	YKL044W	0	2.9676692703	2.20982198566	2.76877979434	2.97023417116452e-06	0.00842655434359376
YOR302W	YOR302W	0	5.7486692703	5.24982198566	5.14777979434	3.10903381341489e-06	0.00882032892865805
YHL016C	DUR3	0	1.7086692703	2.61982198566	2.58877979434	3.27396980292755e-06	0.00928825233090546
YGL114W	YGL114W	0	1.6836692703	1.92182198566	1.56377979434	3.29874377947955e-06	0.00935853610238347
YER148W	SPT15	0	-0.7533307297	-0.314178014345	-0.645220205663	3.38756971920815e-06	0.00961053529339352
YIL164C	NIT1	0	2.6726692703	2.55582198566	2.36577979434	3.43920332822119e-06	0.00975701984216353
YLR310C	CDC25	0	1.0516692703	1.21282198566	1.25977979434	3.65988262393994e-06	0.0103830870041176
YML051W	GAL80	0	0.8006692703	0.868821985655	0.781779794337	3.76399072053366e-06	0.010678441674154
YGR040W	KSS1	0	1.4956692703	1.13482198566	1.42877979434	3.83440542799028e-06	0.0108782081992084
YLR403W	SFP1	0	1.1326692703	1.06582198566	1.10977979434	3.94850851909611e-06	0.0112019186686757
YKL088W	CAB3	0	1.3466692703	1.09582198566	1.33477979434	4.21252881342177e-06	0.0119509442436776
YPL075W	GCR1	0	1.0746692703	1.21882198566	1.14577979434	4.30008086668454e-06	0.012199329418784
YMR203W	TOM40	0	0.5786692703	0.753821985655	0.636779794337	4.47321643679021e-06	0.0126905150311738
YGR203W	YGR203W	0	1.0036692703	1.01782198566	0.972779794337	4.71566457319242e-06	0.0133783403941469
YJL101C	GSH1	0	1.6476692703	1.80682198566	1.83677979434	4.97425165638662e-06	0.0141119519491688
YJR060W	CBF1	0	1.2956692703	1.42882198566	1.57477979434	5.17002452204911e-06	0.0146673595690533
YOR204W	DED1	0	1.0166692703	1.37982198566	1.21177979434	5.44930327340049e-06	0.0154596733866372
YGL173C	KEM1	0	0.7026692703	0.923821985655	0.996779794337	5.76689094094788e-06	0.0163606695994691
YLR430W	SEN1	0	0.4806692703	0.698821985655	0.861779794337	5.82765502415262e-06	0.016533057303521
YPL203W	TPK2	0	1.3886692703	1.57582198566	1.67177979434	5.97854978344279e-06	0.0169611457356272
YMR320W	YMR320W	0	1.2596692703	1.22482198566	1.27977979434	5.99749631730737e-06	0.017014897052201
YDL146W	LDB17	0	1.1046692703	1.43782198566	1.56277979434	6.17351141433324e-06	0.0175142518824634
YKR054C	DYN1	0	1.3656692703	1.23782198566	1.33777979434	6.20995934742315e-06	0.0176176546686395
YEL029C	BUD16	0	0.8946692703	0.961821985655	0.769779794337	6.46026196163614e-06	0.0183277631851617
YPR080W	TEF1	0	-0.2713307297	-0.862178014345	-0.665220205663	6.65656891241624e-06	0.0188846860045249
YJL100W	LSB6	0	1.0696692703	1.14382198566	0.970779794337	6.76440504250425e-06	0.0191906171055846
YAL042W	ERV46	0	0.8766692703	1.11682198566	0.943779794337	6.86988820288022e-06	0.0194898728315712
YNL276C	YNL276C	0	1.4926692703	1.37182198566	1.35977979434	6.98427432814218e-06	0.0198143862689394
YPR088C	SRP54	0	0.8426692703	0.891821985655	0.861779794337	7.01635809219122e-06	0.0199054079075465
YJL072C	PSF2	0	1.5226692703	1.42382198566	1.41677979434	7.02962749472895e-06	0.019943053202546
YGR155W	CYS4	0	0.6676692703	1.17082198566	0.693779794337	7.07299602165724e-06	0.0200660897134416
YDL183C	YDL183C	0	0.9576692703	0.835821985655	1.00277979434	7.12234890183265e-06	0.0202061038344992
YIR023W	DAL81	0	0.5466692703	0.410821985655	0.707779794337	7.18979128958592e-06	0.0203974378885553
YJL044C	GYP6	0	0.6286692703	0.797821985655	0.799779794337	7.24043174148821e-06	0.0205411048506021
YLR035C-A	YLR035C-A	0	1.0106692703	0.997821985655	0.935779794337	7.66958763296131e-06	0.0217586201147112
YDR266C	YDR266C	0	0.5976692703	1.32782198566	0.827779794337	7.76217347272444e-06	0.0220212861421192
YNL263C	YIF1	0	0.4086692703	0.552821985655	0.321779794337	7.77645880258145e-06	0.0220618136229236
YLR019W	PSR2	0	1.1266692703	1.33182198566	1.42277979434	7.89266131015273e-06	0.0223914801369033
YEL046C	GLY1	0	2.4076692703	2.40482198566	2.45877979434	8.09723365964037e-06	0.0229718518923997
YNL021W	HDA1	0	0.6856692703	0.577821985655	0.721779794337	8.25670967890683e-06	0.0234242853590587
YGL140C	YGL140C	0	1.0426692703	1.19382198566	1.11477979434	8.50335517790562e-06	0.0241240186397183
YPL219W	PCL8	0	0.5156692703	0.784821985655	1.05377979434	8.80908366052905e-06	0.0249913703449209
YBR009C	HHF1	0	-3.0223307297	-2.70217801434	-3.20022020566	8.84917245677812e-06	0.0251051022598795
YFL065C	YFL065C	0	0.9976692703	0.758821985655	1.11777979434	8.92635415229578e-06	0.0253240667300631
YNL030W	HHF2	0	-2.8483307297	-2.54717801434	-2.73422020566	9.4516806653283e-06	0.0268144180475364
YLR109W	AHP1	0	2.9036692703	2.54282198566	2.68477979434	9.45566608969945e-06	0.0268257246964773
YGR223C	HSV2	0	1.8236692703	1.76082198566	1.57077979434	9.74131868411625e-06	0.0276361211068378
YDL018C	ERP3	0	0.5126692703	0.754821985655	0.757779794337	9.96806026543247e-06	0.0282793869730319
YGL187C	COX4	0	0.3476692703	0.877821985655	0.858779794337	1.02018776451781e-05	0.0289427268793704
YAL060W	BDH1	0	1.7036692703	1.81182198566	1.80377979434	1.07422813059148e-05	0.0304758520648803
YGR209C	TRX2	0	2.1366692703	1.79582198566	1.85877979434	1.15079744638396e-05	0.032648123553913
YJL026W	RNR2	0	1.5866692703	1.32582198566	1.38977979434	1.22089513583045e-05	0.0346367950035099
YMR081C	ISF1	0	0.6976692703	0.742821985655	0.647779794337	1.23903305867579e-05	0.0351513678746321
YBR073W	RDH54	0	-1.1793307297	-0.483178014345	-0.834220205663	1.32905493413236e-05	0.0377052884813351
YDR241W	BUD26	0	-0.9453307297	-0.326178014345	-0.919220205663	1.34982356679746e-05	0.0382944945900439
YDR011W	SNQ2	0	2.2016692703	2.54582198566	2.29177979434	1.37320571020588e-05	0.0389578459985409
YDL109C	YDL109C	0	1.7416692703	1.63182198566	1.75577979434	1.41927651722298e-05	0.040264874793616
YIL085C	KTR7	0	-0.8393307297	-0.293178014345	-0.840220205663	1.42330292295527e-05	0.0403791039242409
YML007W	YAP1	0	0.9526692703	1.15782198566	1.07577979434	1.51140604336985e-05	0.0428785894504026
YNL244C	SUI1	0	-0.6673307297	-0.310178014345	-0.574220205663	1.53545278385664e-05	0.0435607954780129
YJL103C	GSM1	0	1.5886692703	1.83282198566	1.96077979434	1.5554566323189e-05	0.0441283046588872
YMR294W	JNM1	0	0.7566692703	0.537821985655	0.901779794337	1.65484364993366e-05	0.046947914348618
YDR243C	PRP28	0	-1.5883307297	-1.27817801434	-1.35522020566	1.71629672945725e-05	0.0486913382147021
YKR071C	DRE2	0	0.7606692703	1.06482198566	0.840779794337	1.71852578807672e-05	0.0487545766077366
YOL151W	GRE2	0	3.4296692703	3.33682198566	3.11377979434	1.80064380464615e-05	0.0510842647378112
YGR068C	ART5	0	1.2786692703	1.23382198566	1.25277979434	1.80576623299874e-05	0.0512295880301742
YJL159W	HSP150	0	2.5086692703	2.46182198566	2.58777979434	1.82442436446942e-05	0.0517589192199974
YDL140C	RPO21	0	0.5976692703	0.687821985655	0.752779794337	1.84750095072956e-05	0.0524136019721976
YEL044W	IES6	0	1.1056692703	1.18482198566	1.11977979434	1.91261100035819e-05	0.0542607740801619
YLR152C	YLR152C	0	1.6116692703	1.24982198566	1.05877979434	1.91644298996415e-05	0.054369487625283
YDR245W	MNN10	0	-0.6943307297	-0.595178014345	-0.935220205663	1.94144578770118e-05	0.0550788169970824
YPR066W	UBA3	0	1.3846692703	1.47582198566	1.36477979434	1.94741551209916e-05	0.0552481780782531
YDL074C	BRE1	0	0.6966692703	0.850821985655	0.846779794337	1.95422627916116e-05	0.055441399539802
YML078W	CPR3	0	0.6146692703	0.848821985655	0.787779794337	2.01773745097061e-05	0.0572432114840362
YCL004W	PGS1	0	1.1696692703	1.29182198566	1.26677979434	2.03229483349477e-05	0.0576562044262467
YGR065C	VHT1	0	1.4816692703	1.33382198566	1.51777979434	2.04873014904998e-05	0.0581224743285479
YLR464W	YLR464W	0	1.7726692703	1.14582198566	1.83677979434	2.06011205217623e-05	0.0584453789202398
YHR198C	AIM18	0	1.2726692703	1.52182198566	1.48377979434	2.35064098390976e-05	0.0666876847135198
YJL217W	REE1	0	1.0756692703	1.72682198566	1.76977979434	2.38431018036923e-05	0.0676428798170752
YLL019C	KNS1	0	1.1746692703	1.18882198566	1.45877979434	2.4653308919875e-05	0.0699414374056853
YDR239C	YDR239C	0	-1.8983307297	-1.52317801434	-1.91722020566	2.51840073621112e-05	0.0714470288863096
YLR245C	CDD1	0	1.3206692703	1.24782198566	1.31877979434	2.59284583631415e-05	0.0735590363762324
YML116W	ATR1	0	4.5196692703	4.38482198566	4.44977979434	2.60394714090792e-05	0.0738739803875576
YBL003C	HTA2	0	-2.6773307297	-2.64317801434	-2.79922020566	2.60873791848715e-05	0.0740098947474803
YKL103C	LAP4	0	1.6466692703	1.92682198566	1.83777979434	2.65345350235098e-05	0.0752784758616974
YGR185C	TYS1	0	0.8996692703	0.703821985655	0.450779794337	2.69098802070497e-05	0.0763433301474001
YDR293C	SSD1	0	1.4326692703	1.62482198566	1.72877979434	2.71408812400232e-05	0.0769986800779457
YEL063C	CAN1	0	1.9486692703	1.61182198566	1.72577979434	2.74818360398674e-05	0.0779659688451037
YER160C	YER160C	0	1.1346692703	0.987821985655	1.25677979434	2.75429623812882e-05	0.0781393842757146
YKL038W	RGT1	0	1.1526692703	1.30982198566	1.16377979434	2.82274347866629e-05	0.0800812324897627
YAL003W	EFB1	0	1.4966692703	1.24582198566	1.41077979434	2.95197755733084e-05	0.083747603301476
YJL133W	MRS3	0	0.4316692703	0.607821985655	0.511779794337	3.00919189589099e-05	0.0853707740864275
YDL149W	ATG9	0	1.1216692703	1.70082198566	1.51577979434	3.10275848244241e-05	0.0880252581468913
YLR399C	BDF1	0	0.6816692703	0.674821985655	0.703779794337	3.12028448909513e-05	0.0885224709556287
YGR235C	YGR235C	0	1.2556692703	1.82182198566	1.78677979434	3.16730014265866e-05	0.0898563050472262
YBR132C	AGP2	0	3.3176692703	2.88082198566	3.71677979434	3.20389819153189e-05	0.0908945916937599
YER125W	RSP5	0	0.7096692703	1.09582198566	0.992779794337	3.28585958466204e-05	0.093219836416862
YNL201C	PSY2	0	0.1936692703	0.568821985655	0.604779794337	3.286648575409e-05	0.0932422200843532
YKR030W	GMH1	0	0.6666692703	0.668821985655	0.591779794337	3.32778398619167e-05	0.0944092316882576
YFR024C	YFR024C	0	0.7566692703	1.13782198566	0.917779794337	3.37958884988372e-05	0.0958789356712012
YGL113W	SLD3	0	1.2656692703	1.36482198566	1.47977979434	3.55183135881709e-05	0.100765455649641
YLR027C	AAT2	0	1.2206692703	0.776821985655	0.795779794337	3.57294779944704e-05	0.101364529070313
YGR183C	QCR9	0	0.8156692703	1.25882198566	1.04677979434	3.69064402420721e-05	0.104703570966758
YKL085W	MDH1	0	0.9046692703	1.50282198566	1.61577979434	3.73484575053942e-05	0.105957573942803
YEL047C	YEL047C	0	0.9246692703	0.968821985655	1.04177979434	3.77542991447798e-05	0.10710894667374
YLR244C	MAP1	0	-0.9563307297	-0.344178014345	-0.640220205663	3.81316650576714e-05	0.108179533768614
YER050C	RSM18	0	1.3126692703	1.43282198566	1.47277979434	3.82376252395101e-05	0.10848014280449
Q0120	BI4	0	1.4886692703	0.874821985655	2.08577979434	3.85069283593132e-05	0.109244155755371
YMR261C	TPS3	0	1.2416692703	1.43582198566	1.38777979434	3.95745209377801e-05	0.112272915900482
YIL051C	MMF1	0	0.8356692703	1.23182198566	1.13077979434	4.1032719834008e-05	0.116409826169081
YGR033C	TIM21	0	0.8826692703	0.922821985655	0.676779794337	4.15248361020126e-05	0.11780596002141
YDR505C	PSP1	0	1.5546692703	1.58782198566	1.70377979434	4.2187240556118e-05	0.119685201457707
YPL190C	NAB3	0	0.8666692703	1.19982198566	1.02877979434	4.28247323581066e-05	0.121493765699948
YDR534C	FIT1	0	1.1016692703	1.07182198566	0.950779794337	4.29545195709051e-05	0.121861972022658
YKL110C	KTI12	0	-0.4443307297	-0.419178014345	-0.349220205663	4.4582214872846e-05	0.126479743594264
YNL176C	YNL176C	0	0.3936692703	0.791821985655	0.756779794337	4.65101909043039e-05	0.13194941159551
YLL039C	UBI4	0	2.2346692703	2.07882198566	2.35477979434	4.68530595023869e-05	0.132922129808272
YLR258W	GSY2	0	1.5116692703	1.98882198566	1.93277979434	4.91363296904624e-05	0.139399767331842
YLL004W	ORC3	0	-0.7613307297	-0.551178014345	-0.685220205663	5.07227646028356e-05	0.143900483178245
YFL005W	SEC4	0	0.7016692703	0.900821985655	0.786779794337	5.22734051072353e-05	0.148299650289227
YDR137W	RGP1	0	0.5846692703	0.602821985655	0.705779794337	5.57905613385969e-05	0.158277822517599
YLR394W	CST9	0	0.8336692703	1.17482198566	1.09477979434	5.70112372432366e-05	0.161740880059062
YGR225W	AMA1	0	1.8286692703	1.37382198566	1.47077979434	5.82885356484606e-05	0.165364575634683
YML091C	RPM2	0	1.1856692703	1.55882198566	1.89577979434	5.8569508309977e-05	0.166161695075405
YOR363C	PIP2	0	1.2606692703	1.66382198566	1.37377979434	5.96597935988983e-05	0.169254834440074
YDR487C	RIB3	0	1.0116692703	0.926821985655	0.946779794337	6.02918898492532e-05	0.171048091502331
