data/G/000.gpr			data/G/030.gpr			data/G/060.gpr			data/G/180.gpr			
RPN9	YDR427W	0.0	ARO80	YDR421W	-0.1493307297	UBP9	YER098W	0.969821985655	TRS120	YDR407C	-0.392220205663
TIF35	YDR429C	0.0	CAD1	YDR423C	0.5696692703	UBC6	YER100W	0.493821985655	ARO80	YDR421W	0.182779794337
PUP3	YER094C	0.0	SNX41	YDR425W	-0.1023307297	RPS8B	YER102W	-1.18817801434	CAD1	YDR423C	0.611779794337
SHC1	YER096W	0.0	RPN9	YDR427W	0.2356692703	RTT105	YER104W	-1.28917801434	SNX41	YDR425W	0.148779794337
UBP9	YER098W	0.0	TIF35	YDR429C	-0.5363307297	AVT6	YER119C	0.153821985655	RPN9	YDR427W	0.544779794337
RPS8B	YER102W	0.0	PUP3	YER094C	-0.4073307297	SCS2	YER120W	-0.461178014345	TIF35	YDR429C	-0.424220205663
RTT105	YER104W	0.0	SHC1	YER096W	0.0726692702997	GLO3	YER122C	-0.110178014345	YDR431W	YDR431W	-0.183220205663
AVT6	YER119C	0.0	UBP9	YER098W	0.3566692703	DSE1	YER124C	0.370821985655	PUP3	YER094C	0.0147797943368
SCS2	YER120W	0.0	UBC6	YER100W	-0.2473307297	NSA2	YER126C	-0.116178014345	SHC1	YER096W	0.584779794337
GLO3	YER122C	0.0	RPS8B	YER102W	-1.1123307297	YER128W	YER128W	1.16482198566	UBP9	YER098W	0.626779794337
DSE1	YER124C	0.0	RTT105	YER104W	-1.4513307297	YER140W	YER140W	1.41982198566	UBC6	YER100W	-0.283220205663
NSA2	YER126C	0.0	AVT6	YER119C	-0.2603307297	MAG1	YER142C	1.62482198566	RPS8B	YER102W	-1.66722020566
YER128W	YER128W	0.0	SCS2	YER120W	-0.7173307297	UBP5	YER144C	0.436821985655	RTT105	YER104W	-1.72822020566
YER140W	YER140W	0.0	GLO3	YER122C	-0.4833307297	LSM5	YER146W	-0.462178014345	AVT6	YER119C	-0.228220205663
MAG1	YER142C	0.0	DSE1	YER124C	-0.1223307297	SPT15	YER148W	-0.314178014345	SCS2	YER120W	-0.894220205663
UBP5	YER144C	0.0	NSA2	YER126C	-0.7243307297	SPI1	YER150W	3.12682198566	GLO3	YER122C	-0.494220205663
LSM5	YER146W	0.0	YER128W	YER128W	0.5406692703	YER163C	YER163C	1.27282198566	DSE1	YER124C	-0.0492202056632
SPT15	YER148W	0.0	YER140W	YER140W	0.7706692703	PAB1	YER165W	-0.178178014345	NSA2	YER126C	-0.474220205663
SPI1	YER150W	0.0	MAG1	YER142C	0.5196692703	BCK2	YER167W	0.242821985655	YER128W	YER128W	0.854779794337
YER163C	YER163C	0.0	UBP5	YER144C	-0.5533307297	RPH1	YER169W	-0.396178014345	YER140W	YER140W	0.992779794337
PAB1	YER165W	0.0	SPT15	YER148W	-0.7533307297	RAD3	YER171W	0.00282198565523	MAG1	YER142C	1.08477979434
BCK2	YER167W	0.0	SPI1	YER150W	1.5666692703	RAD24	YER173W	0.659821985655	UBP5	YER144C	-0.0492202056632
RPH1	YER169W	0.0	YER163C	YER163C	0.3286692703	INO80	YGL150C	0.661821985655	LSM5	YER146W	-0.882220205663
RAD3	YER171W	0.0	PAB1	YER165W	-0.5133307297	LYS5	YGL154C	0.673821985655	SPT15	YER148W	-0.645220205663
RAD24	YER173W	0.0	BCK2	YER167W	-0.2863307297	AMS1	YGL156W	0.297821985655	SPI1	YER150W	2.62177979434
INO80	YGL150C	0.0	RPH1	YER169W	-0.5643307297	AIM14	YGL160W	0.881821985655	YER163C	YER163C	0.823779794337
LYS5	YGL154C	0.0	RAD3	YER171W	-0.3613307297	BUD13	YGL174W	0.324821985655	PAB1	YER165W	-0.518220205663
AMS1	YGL156W	0.0	RAD24	YER173W	-0.1803307297	YGL176C	YGL176C	-0.149178014345	RPH1	YER169W	-0.272220205663
AIM14	YGL160W	0.0	INO80	YGL150C	0.1666692703	MPT5	YGL178W	0.135821985655	RAD3	YER171W	-0.196220205663
YGL176C	YGL176C	0.0	LYS5	YGL154C	0.4206692703	ATG1	YGL180W	2.17882198566	RAD24	YER173W	-0.138220205663
MPT5	YGL178W	0.0	AMS1	YGL156W	-0.2093307297	STR3	YGL184C	1.47182198566	INO80	YGL150C	0.244779794337
ATG1	YGL180W	0.0	AIM14	YGL160W	0.4436692703	YIP4	YGL198W	0.394821985655	LYS5	YGL154C	0.404779794337
STR3	YGL184C	0.0	BUD13	YGL174W	-0.1483307297	EMP24	YGL200C	-0.205178014345	AMS1	YGL156W	0.0617797943368
YIP4	YGL198W	0.0	YGL176C	YGL176C	-0.6293307297	ARO8	YGL202W	0.941821985655	AIM14	YGL160W	0.575779794337
EMP24	YGL200C	0.0	MPT5	YGL178W	-0.3443307297	YGL204C	YGL204C	1.23282198566	BUD13	YGL174W	-0.0362202056632
ARO8	YGL202W	0.0	ATG1	YGL180W	1.3946692703	CHC1	YGL206C	0.726821985655	YGL176C	YGL176C	-0.566220205663
YGL204C	YGL204C	0.0	STR3	YGL184C	1.0756692703	SIP2	YGL208W	0.630821985655	MPT5	YGL178W	-0.247220205663
CHC1	YGL206C	0.0	YIP4	YGL198W	-0.00433072970031	EDC1	YGL222C	0.695821985655	ATG1	YGL180W	1.65877979434
SIP2	YGL208W	0.0	EMP24	YGL200C	-0.5763307297	SDT1	YGL224C	0.0738219856552	STR3	YGL184C	0.922779794337
EDC1	YGL222C	0.0	ARO8	YGL202W	0.8096692703	OST5	YGL226C-A	-0.165178014345	YIP4	YGL198W	-0.239220205663
SDT1	YGL224C	0.0	YGL204C	YGL204C	0.9756692703	VID30	YGL227W	0.850821985655	EMP24	YGL200C	-0.681220205663
OST5	YGL226C-A	0.0	CHC1	YGL206C	0.1866692703	SAP4	YGL229C	1.36882198566	ARO8	YGL202W	0.537779794337
VID30	YGL227W	0.0	SIP2	YGL208W	0.0876692702997	EMC4	YGL231C	0.567821985655	YGL204C	YGL204C	1.13277979434
SAP4	YGL229C	0.0	EDC1	YGL222C	0.8966692703	APL6	YGR261C	-0.00317801434477	CHC1	YGL206C	0.407779794337
EMC4	YGL231C	0.0	SDT1	YGL224C	-0.0453307297003	SAY1	YGR263C	0.292821985655	SIP2	YGL208W	0.260779794337
APL6	YGR261C	0.0	OST5	YGL226C-A	-0.5033307297	YGR265W	YGR265W	0.399821985655	EDC1	YGL222C	0.938779794337
SAY1	YGR263C	0.0	VID30	YGL227W	0.3776692703	FOL2	YGR267C	0.476821985655	SDT1	YGL224C	-0.244220205663
FOL2	YGR267C	0.0	SAP4	YGL229C	1.0836692703	YGR269W	YGR269W	0.667821985655	OST5	YGL226C-A	-0.585220205663
YGR269W	YGR269W	0.0	EMC4	YGL231C	0.0906692702997	YGR283C	YGR283C	-0.200178014345	VID30	YGL227W	0.424779794337
ZUO1	YGR285C	0.0	APL6	YGR261C	-0.3563307297	ZUO1	YGR285C	-0.500178014345	SAP4	YGL229C	0.955779794337
YGR287C	YGR287C	0.0	SAY1	YGR263C	-0.0793307297003	MAL11	YGR289C	0.984821985655	EMC4	YGL231C	0.110779794337
MAL11	YGR289C	0.0	FOL2	YGR267C	0.2316692703	YHL009W-B	YHL009W-B	1.14882198566	APL6	YGR261C	-0.395220205663
YHL009W-B	YHL009W-B	0.0	YGR269W	YGR269W	0.2186692703	PRS3	YHL011C	-0.119178014345	SAY1	YGR263C	-0.0142202056632
PRS3	YHL011C	0.0	YGR283C	YGR283C	-0.9223307297	RPS20	YHL015W	-0.968178014345	FOL2	YGR267C	0.279779794337
OTU2	YHL013C	0.0	ZUO1	YGR285C	-1.0283307297	YHL017W	YHL017W	-0.157178014345	YGR269W	YGR269W	0.395779794337
RPS20	YHL015W	0.0	YGR287C	YGR287C	-0.4773307297	RPL8A	YHL033C	-1.32517801434	YGR283C	YGR283C	-0.734220205663
YHL017W	YHL017W	0.0	MAL11	YGR289C	0.2976692703	VMR1	YHL035C	-0.0891780143448	ZUO1	YGR285C	-1.00522020566
APM2	YHL019C	0.0	YGR291C	YGR291C	0.6836692703	YHL037C	YHL037C	-0.692178014345	YGR287C	YGR287C	-0.627220205663
RPL8A	YHL033C	0.0	YHL009W-B	YHL009W-B	0.4936692703	YHL039W	YHL039W	-0.191178014345	MAL11	YGR289C	0.401779794337
VMR1	YHL035C	0.0	PRS3	YHL011C	-0.6343307297	SNP1	YIL061C	0.500821985655	YHL009W-B	YHL009W-B	0.703779794337
YHL037C	YHL037C	0.0	OTU2	YHL013C	-0.8233307297	YRB2	YIL063C	0.478821985655	PRS3	YHL011C	-0.495220205663
YHL039W	YHL039W	0.0	RPS20	YHL015W	-0.9643307297	FIS1	YIL065C	1.45582198566	OTU2	YHL013C	-0.630220205663
SNP1	YIL061C	0.0	YHL017W	YHL017W	-0.5863307297	YIL067C	YIL067C	0.232821985655	RPS20	YHL015W	-1.43222020566
YRB2	YIL063C	0.0	APM2	YHL019C	-0.4253307297	RPS24B	YIL069C	-1.03817801434	YHL017W	YHL017W	-0.372220205663
FIS1	YIL065C	0.0	RPL8A	YHL033C	-1.2553307297	PCI8	YIL071C	-0.806178014345	APM2	YHL019C	-0.355220205663
YIL067C	YIL067C	0.0	VMR1	YHL035C	-0.5033307297	KTR7	YIL085C	-0.293178014345	RPL8A	YHL033C	-1.85622020566
RPS24B	YIL069C	0.0	YHL037C	YHL037C	-0.7983307297	AIM19	YIL087C	1.24682198566	VMR1	YHL035C	-0.522220205663
PCI8	YIL071C	0.0	YHL039W	YHL039W	-0.7383307297	YIL089W	YIL089W	0.551821985655	YHL037C	YHL037C	-1.16522020566
KTR7	YIL085C	0.0	SNP1	YIL061C	0.1796692703	YIL091C	YIL091C	-0.131178014345	YHL039W	YHL039W	-0.489220205663
AIM19	YIL087C	0.0	YRB2	YIL063C	-0.0733307297003	RSM25	YIL093C	0.899821985655	SNP1	YIL061C	0.296779794337
YIL089W	YIL089W	0.0	FIS1	YIL065C	0.7096692703	PRK1	YIL095W	0.430821985655	YRB2	YIL063C	0.102779794337
YIL091C	YIL091C	0.0	YIL067C	YIL067C	-0.3643307297	SEC24	YIL109C	0.452821985655	FIS1	YIL065C	1.26877979434
RSM25	YIL093C	0.0	RPS24B	YIL069C	-1.0543307297	COX5B	YIL111W	-0.151178014345	YIL067C	YIL067C	-0.225220205663
PRK1	YIL095W	0.0	PCI8	YIL071C	-1.1333307297	SDP1	YIL113W	2.02382198566	RPS24B	YIL069C	-1.41322020566
SEC24	YIL109C	0.0	KTR7	YIL085C	-0.8393307297	NUP159	YIL115C	0.296821985655	PCI8	YIL071C	-1.18122020566
COX5B	YIL111W	0.0	AIM19	YIL087C	0.4216692703	PRM5	YIL117C	0.947821985655	KTR7	YIL085C	-0.840220205663
SDP1	YIL113W	0.0	YIL089W	YIL089W	-0.1123307297	RPI1	YIL119C	1.22282198566	AIM19	YIL087C	0.734779794337
NUP159	YIL115C	0.0	RSM25	YIL093C	0.4516692703	RPL16A	YIL133C	-1.41017801434	YIL089W	YIL089W	0.0397797943368
PRM5	YIL117C	0.0	PRK1	YIL095W	-0.0993307297003	VHS2	YIL135C	-0.163178014345	YIL091C	YIL091C	-0.822220205663
RPI1	YIL119C	0.0	SEC24	YIL109C	0.1436692703	TMA108	YIL137C	0.0738219856552	RSM25	YIL093C	0.547779794337
RPL16A	YIL133C	0.0	COX5B	YIL111W	-0.3683307297	REV7	YIL139C	0.469821985655	PRK1	YIL095W	0.0397797943368
VHS2	YIL135C	0.0	SDP1	YIL113W	1.2116692703	SSL2	YIL143C	0.527821985655	SEC24	YIL109C	0.169779794337
TMA108	YIL137C	0.0	NUP159	YIL115C	-0.2413307297	YJL225C	YJL225C	-0.464178014345	COX5B	YIL111W	-0.389220205663
REV7	YIL139C	0.0	PRM5	YIL117C	0.7436692703	MPP10	YJR002W	-0.160178014345	SDP1	YIL113W	1.64077979434
SSL2	YIL143C	0.0	RPI1	YIL119C	0.6536692703	SAG1	YJR004C	0.627821985655	NUP159	YIL115C	-0.0912202056632
YJL225C	YJL225C	0.0	RPL16A	YIL133C	-1.2593307297	POL31	YJR006W	-0.131178014345	PRM5	YIL117C	0.546779794337
MPP10	YJR002W	0.0	VHS2	YIL135C	-0.5143307297	YJR008W	YJR008W	1.16182198566	RPI1	YIL119C	0.925779794337
SAG1	YJR004C	0.0	TMA108	YIL137C	-0.1953307297	BNA1	YJR025C	2.58782198566	RPL16A	YIL133C	-1.79722020566
POL31	YJR006W	0.0	REV7	YIL139C	0.0946692702997	YJR027W	YJR027W	0.177821985655	VHS2	YIL135C	-0.563220205663
YJR008W	YJR008W	0.0	SSL2	YIL143C	0.00666927029969	YJR029W	YJR029W	0.691821985655	TMA108	YIL137C	-0.133220205663
SPC1	YJR010C-A	0.0	YJL225C	YJL225C	-1.0293307297	GEA1	YJR031C	-0.382178014345	REV7	YIL139C	0.122779794337
BNA1	YJR025C	0.0	MPP10	YJR002W	-0.8353307297	RAV1	YJR033C	0.358821985655	SSL2	YIL143C	0.235779794337
YJR027W	YJR027W	0.0	SAG1	YJR004C	0.0656692702997	ANB1	YJR047C	-0.414178014345	YJL225C	YJL225C	-0.923220205663
YJR029W	YJR029W	0.0	POL31	YJR006W	-0.7773307297	UTR1	YJR049C	0.562821985655	MPP10	YJR002W	-0.623220205663
GEA1	YJR031C	0.0	YJR008W	YJR008W	0.4506692703	OSM1	YJR051W	0.611821985655	SAG1	YJR004C	0.218779794337
RAV1	YJR033C	0.0	SPC1	YJR010C-A	0.1666692703	HIT1	YJR055W	0.256821985655	POL31	YJR006W	-0.544220205663
ANB1	YJR047C	0.0	BNA1	YJR025C	1.9886692703	CDC8	YJR057W	-0.0821780143448	YJR008W	YJR008W	0.736779794337
UTR1	YJR049C	0.0	YJR027W	YJR027W	0.1796692703	YJR071W	YJR071W	0.373821985655	SPC1	YJR010C-A	0.387779794337
OSM1	YJR051W	0.0	YJR029W	YJR029W	0.6386692703	HOC1	YJR075W	0.639821985655	BNA1	YJR025C	2.26577979434
HIT1	YJR055W	0.0	GEA1	YJR031C	-0.6503307297	URA1	YKL216W	-2.45517801434	YJR027W	YJR027W	0.155779794337
CDC8	YJR057W	0.0	RAV1	YJR033C	-0.0593307297003	SRY1	YKL218C	0.740821985655	YJR029W	YJR029W	0.652779794337
HOC1	YJR075W	0.0	ANB1	YJR047C	-0.2373307297	FRE2	YKL220C	0.548821985655	GEA1	YJR031C	-0.625220205663
URA1	YKL216W	0.0	UTR1	YJR049C	-0.0843307297003	PAU16	YKL224C	0.333821985655	RAV1	YJR033C	0.121779794337
SRY1	YKL218C	0.0	OSM1	YJR051W	0.0906692702997	VPS1	YKR001C	0.0618219856552	ANB1	YJR047C	-0.358220205663
FRE2	YKL220C	0.0	HIT1	YJR055W	0.1736692703	YKR017C	YKR017C	0.612821985655	UTR1	YJR049C	0.235779794337
YKL222C	YKL222C	0.0	CDC8	YJR057W	-0.5413307297	IRS4	YKR019C	0.319821985655	OSM1	YJR051W	0.217779794337
PAU16	YKL224C	0.0	YJR071W	YJR071W	0.2006692703	ALY1	YKR021W	0.339821985655	BFA1	YJR053W	0.873779794337
VPS1	YKR001C	0.0	HOC1	YJR075W	0.7336692703	YKR023W	YKR023W	0.996821985655	HIT1	YJR055W	0.0667797943368
YKR017C	YKR017C	0.0	MIR1	YJR077C	-0.0523307297003	RPC37	YKR025W	0.291821985655	CDC8	YJR057W	-0.437220205663
IRS4	YKR019C	0.0	URA1	YKL216W	-2.3473307297	KAE1	YKR038C	-0.0911780143448	YJR071W	YJR071W	0.108779794337
ALY1	YKR021W	0.0	SRY1	YKL218C	0.6626692703	YKR040C	YKR040C	0.338821985655	HOC1	YJR075W	0.883779794337
YKR023W	YKR023W	0.0	FRE2	YKL220C	0.3956692703	UTH1	YKR042W	-0.425178014345	URA1	YKL216W	-2.92422020566
RPC37	YKR025W	0.0	YKL222C	YKL222C	0.6446692703	PET10	YKR046C	1.33282198566	SRY1	YKL218C	0.201779794337
