ID	Name	t0	t30	pval
YHR041C	SRB2	0	-0.315565456259	0.268167202572347
YGL200C	EMP24	0	0.308434543741	0.277684887459807
YGL010W	YGL010W	0	0.307434543741	0.27935691318328
YPR154W	PIN3	0	0.306434543741	0.28064308681672
YNL144C	YNL144C	0	0.304434543741	0.283729903536977
YPR063C	YPR063C	0	0.302434543741	0.286816720257235
YHR110W	ERP5	0	0.300434543741	0.289131832797428
YGL080W	FMP37	0	-0.297565456259	0.295048231511254
YMR005W	TAF4	0	0.295434543741	0.298392282958199
YDR189W	SLY1	0	0.294434543741	0.300064308681672
YJL052W	TDH1	0	-0.294565456259	0.300064308681672
YPL279C	YPL279C	0	0.293434543741	0.30096463022508
YGL245W	GUS1	0	0.290434543741	0.30572347266881
YEL029C	BUD16	0	0.287434543741	0.310353697749196
YHR175W	CTR2	0	0.286434543741	0.311382636655949
YGL186C	TPN1	0	0.286434543741	0.311382636655949
YGL012W	ERG4	0	0.283434543741	0.31524115755627
YLR179C	YLR179C	0	-0.283565456259	0.31524115755627
YAL069W	YAL069W	0	0.283434543741	0.31524115755627
YHL007C	STE20	0	0.276434543741	0.327717041800643
YGL136C	MRM2	0	0.275434543741	0.32887459807074
YNL190W	YNL190W	0	0.269434543741	0.338906752411576
YJL078C	PRY3	0	0.267434543741	0.344051446945338
YER057C	HMF1	0	-0.266565456259	0.345852090032154
YBL034C	STU1	0	0.266434543741	0.345852090032154
YDR089W	YDR089W	0	0.260434543741	0.356655948553055
YBR162W-A	YSY6	0	0.252434543741	0.369003215434084
YBR159W	IFA38	0	0.251434543741	0.369774919614148
YKR096W	YKR096W	0	-0.247565456259	0.375691318327974
YGL062W	PYC1	0	-0.246565456259	0.377749196141479
YEL031W	SPF1	0	-0.239565456259	0.391254019292605
YBR161W	CSH1	0	0.237434543741	0.394212218649518
YGL026C	TRP5	0	-0.236565456259	0.39588424437299
YOR276W	CAF20	0	0.236434543741	0.39588424437299
YJL225C	YJL225C	0	0.235434543741	0.397041800643087
YDR210W-A	YDR210W-A	0	-0.235565456259	0.397041800643087
YDR245W	MNN10	0	0.229434543741	0.408488745980707
YBR143C	SUP45	0	-0.227565456259	0.412733118971061
YPR069C	SPE3	0	-0.219565456259	0.429967845659164
YGL220W	FRA2	0	0.218434543741	0.432282958199357
YIL125W	KGD1	0	0.218434543741	0.432282958199357
YKL106W	AAT1	0	0.216434543741	0.436527331189711
YGR189C	CRH1	0	-0.205565456259	0.461607717041801
YFR033C	QCR6	0	0.204434543741	0.463279742765273
YBR252W	DUT1	0	0.203434543741	0.464694533762058
YMR079W	SEC14	0	-0.202565456259	0.466623794212219
YNL142W	MEP2	0	0.201434543741	0.468424437299035
YEL041W	YEF1	0	0.197434543741	0.477170418006431
YBR127C	VMA2	0	0.197434543741	0.477170418006431
YFL066C	YFL066C	0	-0.197565456259	0.477170418006431
YDL141W	BPL1	0	-0.196565456259	0.478585209003215
YDR316W-A	YDR316W-A	0	-0.188565456259	0.49491961414791
YJR105W	ADO1	0	0.184434543741	0.50508038585209
YOL155C	HPF1	0	0.182434543741	0.508681672025723
YOL139C	CDC33	0	0.181434543741	0.510996784565916
YML040W	YML040W	0	-0.181565456259	0.510996784565916
YPR051W	MAK3	0	0.179434543741	0.516270096463022
YER190W	YRF1-2	0	0.177434543741	0.519871382636656
YHR039C-A	VMA10	0	0.173434543741	0.526688102893891
YER165W	PAB1	0	0.172434543741	0.528617363344051
YHR216W	IMD2	0	-0.169565456259	0.536463022508039
YOL147C	PEX11	0	0.167434543741	0.541350482315113
YLR159W	YLR159W	0	-0.165565456259	0.545594855305466
YHR143W-A	RPC10	0	0.163434543741	0.54983922829582
YHR064C	SSZ1	0	-0.162565456259	0.552926045016077
YNL066W	SUN4	0	-0.158565456259	0.560385852090032
YEL027W	CUP5	0	0.157434543741	0.563215434083601
YLR410W-A	YLR410W-A	0	0.155434543741	0.568231511254019
YBR121C	GRS1	0	0.150434543741	0.580192926045016
YOR130C	ORT1	0	-0.150565456259	0.580192926045016
YMR146C	TIF34	0	-0.149565456259	0.581993569131833
YDR172W	SUP35	0	0.148434543741	0.583794212218649
YDR233C	RTN1	0	0.145434543741	0.590739549839228
YBL112C	YBL112C	0	0.144434543741	0.592926045016077
YOR196C	LIP5	0	0.141434543741	0.598585209003215
YGL022W	STT3	0	0.140434543741	0.600771704180064
YLR035C-A	YLR035C-A	0	0.139434543741	0.604630225080386
YGL008C	PMA1	0	-0.138565456259	0.606430868167203
YOR370C	MRS6	0	0.137434543741	0.608360128617363
YBR218C	PYC2	0	0.134434543741	0.617106109324759
YMR119W-A	YMR119W-A	0	-0.130565456259	0.627652733118971
YGL202W	ARO8	0	0.121434543741	0.651575562700965
YMR292W	GOT1	0	-0.107565456259	0.686816720257235
YDL097C	RPN6	0	0.106434543741	0.689646302250804
YPL145C	KES1	0	-0.105565456259	0.692475884244373
YCR096C	HMRA2	0	-0.101565456259	0.704694533762058
YNL244C	SUI1	0	0.100434543741	0.707395498392283
YJL092W	SRS2	0	-0.100565456259	0.707395498392283
YPR204W	YPR204W	0	0.100434543741	0.707395498392283
YLL018C	DPS1	0	0.094434543741	0.723344051446945
YBR206W	YBR206W	0	0.093434543741	0.72604501607717
YKL100C	YKL100C	0	0.091434543741	0.730546623794212
YMR157C	AIM36	0	-0.091565456259	0.730546623794212
YNL284C-B	YNL284C-B	0	-0.083565456259	0.753569131832797
YGR285C	ZUO1	0	0.082434543741	0.756398713826367
YPR158W-B	YPR158W-B	0	-0.080565456259	0.761929260450161
YDL067C	COX9	0	0.078434543741	0.767588424437299
YOL149W	DCP1	0	0.077434543741	0.770546623794212
YER052C	HOM3	0	-0.077565456259	0.770546623794212
YDR261W-B	YDR261W-B	0	0.073434543741	0.781221864951768
YPR065W	ROX1	0	0.071434543741	0.786623794212219
YDR187C	YDR187C	0	-0.071565456259	0.786623794212219
YDR261C-D	YDR261C-D	0	-0.071565456259	0.786623794212219
YAR009C	YAR009C	0	0.065434543741	0.802315112540193
YKL218C	SRY1	0	0.055434543741	0.833054662379421
YHL003C	LAG1	0	0.055434543741	0.833054662379421
YHR007C	ERG11	0	0.055434543741	0.833054662379421
YLR397C	AFG2	0	0.054434543741	0.835755627009646
YBR073W	RDH54	0	0.054434543741	0.835755627009646
YPR137C-B	YPR137C-B	0	0.053434543741	0.83871382636656
YEL074W	YEL074W	0	0.048434543741	0.853504823151125
YHR214C-C	YHR214C-C	0	-0.045565456259	0.862508038585209
YER081W	SER3	0	-0.042565456259	0.872540192926045
YNL054W-A	YNL054W-A	0	-0.035565456259	0.893890675241158
YNL338W	YNL338W	0	0.034434543741	0.897106109324759
YOR254C	SEC63	0	0.033434543741	0.900192926045016
YGR108W	CLB1	0	0.032434543741	0.903022508038585
YDR367W	KEI1	0	0.028434543741	0.913826366559486
YEL017C-A	PMP2	0	-0.028565456259	0.913826366559486
YOR332W	VMA4	0	-0.026565456259	0.921543408360129
YDR433W	YDR433W	0	0.020434543741	0.939421221864952
YPL283C	YRF1-7	0	0.019434543741	0.942122186495177
YHR214W-A	YHR214W-A	0	-0.019565456259	0.942122186495177
YGR038C-A	YGR038C-A	0	-0.013565456259	0.96064308681672
Q0070	AI5_ALPHA	0	0.011434543741	0.966430868167203
YPR156C	TPO3	0	0.00743454374098	0.977363344051447
